"id","username","date","time","tweet","replies_count","retweets_count","likes_count","mentions","pos_neg","pos","neg"
,"realdonaldtrump",2020-02-28,"10:39:20","Congratulations and thank you to our great Vice President & all of the many professionals doing such a fine job at CDC & all other agencies on the Coronavirus situation. Only a very small number in U.S., & China numbers look to be going down. All countries working well together!",12258,20753,97844,"[]","Positive",0.999995,0.00000545032
,"realdonaldtrump",2020-02-21,"23:24:28","IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!",37913,25241,116749,"[]","Positive",0.96083,0.0391698
,"realdonaldtrump",2020-02-18,"23:29:43","....product and goods to China and other countries. That’s what trade is all about. We don’t want to make it impossible to do business with us. That will only mean that orders will go to someplace else. As an example, I want China to buy our jet engines, the best in the World....",315,3585,12804,"[]","Positive",0.998779,0.00122079
,"realdonaldtrump",2020-02-07,"18:31:23","....he will be successful, especially as the weather starts to warm & the virus hopefully becomes weaker, and then gone. Great discipline is taking place in China, as President Xi strongly leads what will be a very successful operation. We are working closely with China to help!",4084,9673,53117,"[]","Positive",0.97695,0.0230497
,"realdonaldtrump",2020-02-07,"18:31:22","Just had a long and very good conversation by phone with President Xi of China. He is strong, sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well, even building hospitals in a matter of only days. Nothing is easy, but...",6694,16844,99619,"[]","Positive",0.997757,0.00224302
,"realdonaldtrump",2020-02-04,"00:51:40","Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea and more, are DONE. Great times are coming, after waiting for decades, for our Farmers, Ranchers, Manufacturers and ALL. Nobody else could have pulled this off!",6619,20089,88483,"[]","Positive",0.998531,0.0014687
,"realdonaldtrump",2020-01-31,"06:04:35","Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",11408,22478,136124,"[]","Positive",0.979716,0.0202839
,"realdonaldtrump",2020-01-30,"08:06:52","Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7!  pic.twitter.com/rrtF1Stk78",10304,17018,72917,"[]","Positive",0.999488,0.000512276
,"realdonaldtrump",2020-01-27,"22:56:21","We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!",9813,22848,121232,"[]","Positive",0.987744,0.012256
,"realdonaldtrump",2020-01-25,"05:18:15","China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!",11156,24306,124703,"[]","Positive",0.999752,0.000248319
,"realdonaldtrump",2020-01-24,"19:42:37","“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews",11503,24135,90926,"['lindseygrahamsc', 'foxnews']","Positive",0.983548,0.0164523
,"realdonaldtrump",2020-01-23,"02:03:06","One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA & China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!",8537,20120,106025,"[]","Positive",0.999927,0.000072542
,"realdonaldtrump",2020-01-20,"01:44:56","I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",12084,24330,130066,"[]","Positive",0.999988,0.0000120772
,"realdonaldtrump",2020-01-16,"23:14:29","The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",14807,22886,117033,"[]","Positive",0.976407,0.0235925
,"realdonaldtrump",2020-01-16,"21:59:15","Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!",14954,27496,132290,"[]","Positive",0.991931,0.00806847
,"realdonaldtrump",2020-01-16,"21:41:21","One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",15313,33499,163844,"[]","Positive",0.999302,0.000698083
,"realdonaldtrump",2019-12-31,"22:16:40","I will be signing our very large and comprehensive Phase One Trade Deal with China on January 15. The ceremony will take place at the White House. High level representatives of China will be present. At a later date I will be going to Beijing where talks will begin on Phase Two!",8832,22014,94225,"[]","Neutral",0.560088,0.439912
,"realdonaldtrump",2019-12-20,"23:24:23","Had a very good talk with President Xi of China concerning our giant Trade Deal. China has already started large scale purchaes of agricultural product & more. Formal signing being arranged. Also talked about North Korea, where we are working with China, & Hong Kong (progress!).",11565,20418,92297,"[]","Positive",0.99858,0.00142042
,"realdonaldtrump",2019-12-17,"22:48:50",".@FoxNews  “Trump wins major victories in China and USMCA trade deals, defense spending and Space Force.” Thank you!",3657,13047,56230,"['foxnews']","Neutral",0.73588,0.26412
,"realdonaldtrump",2019-12-16,"13:28:18","....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our military rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they’re....",1258,9575,38483,"[]","Neutral",0.271636,0.728364
,"realdonaldtrump",2019-12-15,"03:09:26","Chuck Schumer sat for years during the Obama Administration and watched as China ripped off the United States. He & the Do Nothing Democrats did NOTHING as this $ carnage took place. Now, without even seeing it, he snipes at our GREAT new deal with China. Too bad Cryin’ Chuck!",14499,31256,118678,"[]","Neutral",0.598173,0.401827
,"realdonaldtrump",2019-12-13,"23:25:47","We have agreed to a very large Phase One Deal with China. They have agreed to many structural changes and massive purchases of Agricultural Product, Energy, and Manufactured Goods, plus much more. The 25% Tariffs will remain as is, with 7 1/2% put on much of the remainder....",10601,24523,95592,"[]","Positive",0.940225,0.0597751
,"realdonaldtrump",2019-12-13,"22:06:40","The Wall Street Journal story on the China Deal is completely wrong, especially their statement on Tariffs. Fake News. They should find a better leaker!",10783,25854,105858,"[]","Negative",0.0153455,0.984654
,"realdonaldtrump",2019-12-12,"22:35:47","Getting VERY close to a BIG DEAL with China. They want it, and so do we!",17752,27210,152167,"[]","Neutral",0.297331,0.702669
,"realdonaldtrump",2019-12-09,"00:50:13","....Biden on the board of the largest natural gas company in Ukraine, getting paid $83,000 a month, 10 times as much as a board member of @exxonmobil.” Thank you Ted. He also  made a fortune from China and others, but zero before his father became V.P. @MeetThePress",3944,11373,37896,"['exxonmobil', 'meetthepress']","Positive",0.999998,0.00000246255
,"realdonaldtrump",2019-12-08,"23:17:28","....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",2649,8288,32929,"[]","Positive",0.997611,0.00238911
,"realdonaldtrump",2019-12-07,"08:28:48","Why is the World Bank loaning money to China? Can this be possible? China has plenty of money, and if they don’t, they create it. STOP!",13469,34040,133444,"[]","Positive",0.808259,0.191741
,"realdonaldtrump",2019-12-02,"19:11:04","U.S. Markets are up as much as 21% since the announcement of Tariffs on 3/1/2018 - and the U.S. is taking in massive amounts of money (and giving some to our farmers, who have been targeted by China)!",6378,13351,57839,"[]","Negative",0.120892,0.879108
,"realdonaldtrump",2019-11-19,"00:01:42","Just finished a very good & cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discussed including interest rates, negative interest, low inflation, easing, Dollar strength & its effect on manufacturing, trade with China, E.U. & others, etc.",8465,16525,73186,"[]","Positive",0.978226,0.021774
,"realdonaldtrump",2019-11-18,"00:08:11","Our great Farmers will recieve another major round of “cash,” compliments of China Tariffs, prior to Thanksgiving. The smaller farms and farmers will be big beneficiaries. In the meantime, and as you may have noticed, China is starting to buy big again. Japan deal DONE. Enjoy!",34206,23788,99306,"[]","Positive",0.999137,0.000863083
,"realdonaldtrump",2019-11-12,"19:25:15","....Ukrainian energy company, and more millions taken from China, and now reports of other companies and countries also giving him big money, are certainly looking very corrupt (to put it mildly!) to me. Both Bidens should be forced to testify in this No Due Process Scam!",5036,11871,47699,"[]","Positive",0.981166,0.0188344
,"realdonaldtrump",2019-10-31,"22:37:45","....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",4109,11173,45532,"[]","Positive",0.963124,0.0368763
,"realdonaldtrump",2019-10-31,"21:24:32","China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement, about 60% of total deal, after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!",7179,17161,75273,"[]","Positive",0.780261,0.21974
,"realdonaldtrump",2019-10-15,"08:21:30","A big scandal at @ABC News. They got caught using really gruesome FAKE footage of the Turks bombing in Syria. A real disgrace. Tomorrow they will ask softball questions to Sleepy Joe Biden’s son, Hunter, like why did Ukraine & China pay you millions when you knew nothing? Payoff?",21165,33237,111063,"['abc']","Neutral",0.653615,0.346385
,"realdonaldtrump",2019-10-15,"03:10:51","....and Assad to protect the land of our enemy? Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte. I hope they all do great, we are 7,000 miles away!",13561,16388,70372,"[]","Positive",0.998472,0.00152804
,"realdonaldtrump",2019-10-14,"05:50:14","CHINA HAS ALREADY BEGUN AGRICULTURAL PURCHASES FROM OUR GREAT PATRIOT FARMERS & RANCHERS!",13326,19475,94930,"[]","Positive",0.930336,0.0696637
,"realdonaldtrump",2019-10-14,"05:47:19","....I agreed not to increase Tariffs from 25% to 30% on October 15th. They will remain at 25%. The relationship with China is very good. We will finish out the large Phase One part of the deal, then head directly into Phase Two. The Phase One Deal can be finalized & signed soon!",3456,11543,50772,"[]","Positive",0.980968,0.019032
,"realdonaldtrump",2019-10-14,"05:47:19","My deal with China is that they will IMMEDIATELY start buying very large quantities of our Agricultural Product, not wait until the deal is signed over the next 3 or 4 weeks. THEY HAVE ALREADY STARTED! Likewise financial services and other deal aspects, start preparing....",6113,15690,69370,"[]","Positive",0.989267,0.0107335
,"realdonaldtrump",2019-10-12,"22:09:12","The deal I just made with China is, by far, the greatest and biggest deal ever made for our Great Patriot Farmers in the history of our Country. In fact, there is a question as to whether or not this much product can be produced? Our farmers will figure it out. Thank you China!",16112,23802,105722,"[]","Positive",0.995114,0.00488622
,"realdonaldtrump",2019-10-12,"11:25:34","So funny to watch Steve Kerr grovel and pander when asked a simple question about China. He chocked, and looks weak and pathetic. Don’t want him at the White House!",28931,19871,103379,"[]","Neutral",0.560137,0.439863
,"realdonaldtrump",2019-10-11,"22:15:49","One of the great things about the China Deal is the fact that, for various reasons, we do not have to go through the very long and politically complex Congressional Approval Process. When the deal is fully negotiated, I sign it myself on behalf of our Country. Fast and Clean!",10141,15475,74192,"[]","Positive",0.986846,0.0131543
,"realdonaldtrump",2019-10-11,"21:49:09","Good things are happening at China Trade Talk Meeting. Warmer feelings than in recent past, more like the Old Days. I will be meeting with the Vice Premier today. All would like to see something significant happen!",10056,16157,83979,"[]","Positive",0.995838,0.00416158
,"realdonaldtrump",2019-10-10,"21:49:52","Big day of negotiations with China. They want to make a deal, but do I? I meet with the Vice Premier tomorrow at The White House.",20487,17657,94355,"[]","Negative",0.137523,0.862477
,"realdonaldtrump",2019-10-07,"23:20:48","I was elected on getting out of these ridiculous endless wars, where our great Military functions as a policing operation to the benefit of people who don’t even like the USA. The two most unhappy countries at this move are Russia & China, because they love seeing us bogged.....",9684,19749,84842,"[]","Positive",0.982032,0.017968
,"realdonaldtrump",2019-10-07,"07:54:51",".@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars, for the last two years, paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency, therefore paying the cost!",23943,18665,68096,"['60minutes']","Positive",0.999702,0.000298087
,"realdonaldtrump",2019-10-07,"00:42:26","....And by the way, I would LOVE running against 1% Joe Biden - I just don’t think it’s going to happen. Sleepy Joe won’t get to the starting gate, & based on all of the money he & his family probably “extorted,” Joe should hang it up. I wouldn’t want him dealing with China & U!",9690,16591,70540,"[]","Negative",0.00342524,0.996575
,"realdonaldtrump",2019-10-06,"22:58:32","....and separately got 1.5 Billion Dollars from China despite no experience and for no apparent reason. There is NO WAY these can be legitimate transactions? As lawyers & others have stated, as President, I have an OBLIGATION to look into possible, or probable, CORRUPTION!",15326,18100,71692,"[]","Positive",0.998504,0.00149601
,"realdonaldtrump",2019-10-05,"22:06:47","Somebody please wake up Mitt Romney and tell him that my conversation with the Ukrainian President was a congenial and very appropriate one, and my statement on China pertained to corruption, not politics. If Mitt worked this hard on Obama, he could have won. Sadly, he choked!",26256,29278,129631,"[]","Negative",0.0150949,0.984905
,"realdonaldtrump",2019-10-01,"18:54:26","Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!",18758,12489,78021,"[]","Positive",0.997509,0.00249124
,"realdonaldtrump",2019-09-30,"22:03:30","The Fake News Media wants to stay as far away as possible from the Ukraine and China deals made by the Bidens. A Corrupt Media is so bad for our Country! In actuality, the Media may be even more Corrupt than the Bidens, which is hard to do!",22681,21652,78608,"[]","Negative",0.0119194,0.988081
,"realdonaldtrump",2019-09-30,"20:31:56","....place in TRADE, it’s taking shape in Military Competition.” Johnathan Ward, author and China expert. We are winning, and we will win. They should not have broken the deal we had with them. Happy Birthday China!",3232,12444,60124,"[]","Positive",0.979268,0.020732
,"realdonaldtrump",2019-09-30,"19:48:03","“China Trade Turmoil: China Urging a CALM AND RATIONAL Solution.” @MariaBartiromo @FoxBusiness China is doing very poorly while the USA, under your favorite President’s leadership, continues to soar to new heights - and, despite the Do Nothing Democrats, we have just begun!",5393,12005,49523,"['mariabartiromo', 'foxbusiness']","Positive",0.991385,0.00861517
,"realdonaldtrump",2019-09-27,"07:02:38","The President of Ukraine said that he was NOT pressured by me to do anything wrong. Can’t have better testimony than that! As V.P., Biden had his son, on the other hand, take out millions of dollars by strong arming the Ukrainian President. Also looted millions from China. Bad!",24575,22719,95780,"[]","Neutral",0.734958,0.265042
,"realdonaldtrump",2019-09-26,"04:17:32","....taken out of Ukraine and China. Additionally, I demand transparency from Democrats that went to Ukraine and attempted to force the new President to do things that they wanted under the form of political threat.",11957,20438,85313,"[]","Neutral",0.603863,0.396137
,"realdonaldtrump",2019-09-22,"21:39:19","“The real story involves Hunter Biden going around the world and collecting large payments from foreign governments and foreign oligarchs.” Peter Schweizer  Laura Ingraham Hunter made a fortune in Ukraine and in China. He knew nothing about Energy, or anything else.",11313,16693,56850,"[]","Positive",0.957444,0.0425562
,"realdonaldtrump",2019-09-16,"19:47:56","Producer prices in China shrank most in 3 years due to China’s big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...",2136,9403,41247,"[]","Positive",0.810226,0.189774
,"realdonaldtrump",2019-09-12,"20:45:34","It is expected that China will be buying large amounts of our agricultural products!",13786,15140,88062,"[]","Positive",0.977172,0.0228276
,"realdonaldtrump",2019-09-12,"07:17:18","At the request of the Vice Premier of China, Liu He, and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary....",3247,9649,49231,"[]","Positive",0.894667,0.105333
,"realdonaldtrump",2019-09-11,"18:14:50","“China suspends Tariffs on some U.S. products. Being hit very hard, supply chains breaking up as many companies move, or look to move, to other countries. Much more expensive to China than originally thought.” @CNBC @JoeSquawk",2754,9633,42035,"['cnbc', 'joesquawk']","Neutral",0.454872,0.545128
,"realdonaldtrump",2019-09-07,"11:05:01","China just enacted a major stimulus plan. With all the Tariffs THEY are paying to the USA, Billions and Billions of Dollars, they need it! In the meantime, our Federal Reserve sits back and does NOTHING!",11528,15018,62529,"[]","Positive",0.973469,0.0265305
,"realdonaldtrump",2019-09-06,"23:14:20","“China is eating the Tariffs.” Billions pouring into USA. Targeted Patriot Farmers getting massive Dollars from the incoming Tariffs! Good Jobs Numbers, No Inflation(Fed). China having worst year in decades. Talks happening, good for all!",21739,16887,72709,"[]","Negative",0.190998,0.809002
,"realdonaldtrump",2019-09-05,"05:08:58","1. Which country has the largest carbon emission reduction?

AMERICA!

2. Who has dumped the most carbon into the air?  
 
CHINA!

3. 91% of the world’s population are exposed to air pollution above the World Health Organization’s suggested level.  
 
NONE ARE IN THE U.S.A.!",2142,10257,31427,"[]","Positive",0.982473,0.0175266
,"realdonaldtrump",2019-09-04,"22:18:05","....Trump is doing to China is not lost on the rest of the world. Europe has had among the most protectionist policies forever. They’re sitting there and saying, gee, are we next? Maybe you are! We’ve got to change the rules. The U.S. can’t defend the world and pay for it....",2095,10746,52061,"[]","Negative",0.0487606,0.951239
,"realdonaldtrump",2019-09-04,"22:18:04","“The Chinese are very adept at not accepting anything. You’ve got to be very tough, and that’s what Trump is doing. It’s in China’s interest to correct, and I think we’ll end up with a solution that’s dramatically better than we have today. Frankly, I think the impact of what...",7131,15780,74541,"[]","Negative",0.111157,0.888843
,"realdonaldtrump",2019-09-04,"21:52:58","“U.S. Winning Trade War With China In Dollars.” CNBC",6597,12111,57245,"[]","Positive",0.935805,0.0641946
,"realdonaldtrump",2019-09-03,"21:33:16","For all of the “geniuses” out there, many who have been in other administrations and “taken to the cleaners” by China, that want me to get together with the EU and others to go after China Trade practices remember, the EU & all treat us VERY unfairly on Trade also. Will change!",9069,15419,65929,"[]","Positive",0.986857,0.013143
,"realdonaldtrump",2019-09-03,"21:12:02","....And then, think what happens to China when I win. Deal would get MUCH TOUGHER! In the meantime, China’s Supply Chain will crumble and businesses, jobs and money will be gone!",6865,11810,58775,"[]","Neutral",0.388111,0.611889
,"realdonaldtrump",2019-09-03,"21:12:02","We are doing very well in our negotiations with China. While I am sure they would love to be dealing with a new administration so they could continue their practice of “ripoff USA”($600 B/year),16 months PLUS is a long time to be hemorrhaging jobs and companies on a long-shot....",6912,15536,76293,"[]","Positive",0.991299,0.00870124
,"realdonaldtrump",2019-09-01,"20:25:29","....is about American Freedom. Redirect the supply chain. There is no reason to buy everything from China!",4560,11028,54526,"[]","Positive",0.772195,0.227805
,"realdonaldtrump",2019-09-01,"20:25:28","Peter Morici, Economist: Tariffs will not impact American consumers that much because the Chinese currency has gone down, which gives our importers a discount. Importers can find suppliers outside of China. Absolutely worth it, we don’t want to be servants to the Chinese! This...",5390,13475,62414,"[]","Neutral",0.454894,0.545106
,"realdonaldtrump",2019-09-01,"02:29:37","Just watched Congresswoman Debbie Dingell, and many other Democrats, wanting to give up on our very successful Trade battle with China, which has had its worst Economic year in memory (and getting worse). We are taking in $Billions. Will be big for Farmers and ALL!",11901,14399,64325,"[]","Positive",0.911561,0.088439
,"realdonaldtrump",2019-08-30,"20:06:41","General Motors, which was once the Giant of Detroit, is now one of the smallest auto manufacturers there. They moved major plants to China, BEFORE I CAME INTO OFFICE. This was done despite the saving help given them by the USA. Now they should start moving back to America again?",9592,15821,74816,"[]","Neutral",0.497328,0.502672
,"realdonaldtrump",2019-08-28,"20:06:23","So interesting to read and see all of the free and interesting advice I am getting on China, from people who have tried to handle it before and failed miserably - In fact, they got taken to the cleaners. We are doing very well with China. This has never happened to them before!",13077,22442,106203,"[]","Positive",0.930105,0.0698946
,"realdonaldtrump",2019-08-26,"07:10:47","In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!",17830,21029,82013,"[]","Positive",0.98307,0.0169295
,"realdonaldtrump",2019-08-24,"23:00:34","When I looked up to the sky and jokingly said “I am the chosen one,” at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding, being sarcastic, and just....",25059,24474,129652,"[]","Positive",0.917478,0.0825217
,"realdonaldtrump",2019-08-24,"11:58:32","For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, China, etc., try looking at the Emergency Economic Powers Act of 1977. Case closed!",22127,21453,86286,"[]","Positive",0.868856,0.131144
,"realdonaldtrump",2019-08-24,"05:00:33","...Additionally, the remaining 300 BILLION DOLLARS of goods and products from China, that was being taxed from September 1st at 10%, will now be taxed at 15%. Thank you for your attention to this matter!",11602,15673,69831,"[]","Positive",0.999525,0.000474863
,"realdonaldtrump",2019-08-24,"05:00:33","...unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st, the 250 BILLION DOLLARS of goods and products from China, currently being taxed at 25%, will be taxed at 30%...",3910,14294,63403,"[]","Positive",0.987322,0.012678
,"realdonaldtrump",2019-08-24,"05:00:32","....Sadly, past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President, I can no longer allow this to happen! In the spirit of achieving Fair Trade, we must Balance this very....",1647,7166,27839,"[]","Positive",0.985895,0.0141046
,"realdonaldtrump",2019-08-24,"05:00:32","For many years China (and many other countries) has been taking advantage of the United States on Trade, Intellectual Property Theft, and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China, with no end in sight....",10440,19331,83059,"[]","Positive",0.979956,0.0200438
,"realdonaldtrump",2019-08-23,"22:59:05","....all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100,000 Americans a year. President Xi said this would stop - it didn’t. Our Economy, because of our gains in the last 2 1/2 years, is MUCH larger than that of China. We will keep it that way!",14125,20333,89482,"[]","Positive",0.983414,0.0165862
,"realdonaldtrump",2019-08-23,"22:59:04","....your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also, I am ordering all carriers, including Fed Ex, Amazon, UPS and the Post Office, to SEARCH FOR & REFUSE,....",10496,17796,79223,"[]","Positive",0.999913,0.000086737
,"realdonaldtrump",2019-08-23,"22:59:04","....better off without them. The vast amounts of money made and stolen by China from the United States, year after year, for decades, will and must STOP. Our great American companies are hereby ordered to immediately start looking for an alternative to China, including bringing..",17993,13670,52517,"[]","Positive",0.943614,0.0563862
,"realdonaldtrump",2019-08-23,"22:59:03","Our Country has lost, stupidly, Trillions of Dollars with China over many years. They have stolen our Intellectual Property at a rate of Hundreds of Billions of Dollars a year, & they want to continue. I won’t let that happen! We don’t need China and, frankly, would be far....",25458,32073,128151,"[]","Negative",0.174329,0.825671
,"realdonaldtrump",2019-08-21,"20:52:27","Doing great with China and other Trade Deals. The only problem we have is Jay Powell and the Fed. He’s like a golfer who can’t putt, has no touch. Big U.S. growth if he does the right thing, BIG CUT - but don’t count on him! So far he has called it wrong, and only let us down....",8366,13722,63368,"[]","Positive",0.997549,0.00245068
,"realdonaldtrump",2019-08-19,"03:24:09","Our economy is the best in the world, by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down, China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!",14938,16944,73373,"[]","Positive",0.997985,0.00201468
,"realdonaldtrump",2019-08-19,"02:27:56","We are doing very well with China, and talking!",11916,13267,80913,"[]","Positive",0.801153,0.198847
,"realdonaldtrump",2019-08-16,"04:14:16","“If they don’t get this Trade Deal with the U.S. done, China could have it first recession (or worse!) in years. There’s disinvestment in China right now. Also, the Fed is too tight (I agree).” Steve Moore, Heritage Foundation",7724,14154,62078,"[]","Neutral",0.675392,0.324608
,"realdonaldtrump",2019-08-16,"03:29:19","Biden doesn’t have a clue! I will solve the China problem.  https://twitter.com/kimguilfoyle/status/1161681065104347136 …",10473,12498,53867,"[]","Positive",0.972047,0.0279534
,"realdonaldtrump",2019-08-16,"00:52:53","The Fake News Media is doing everything they can to crash the economy because they think that will be bad for me and my re-election. The problem they have is that the economy is way too strong and we will soon be winning big on Trade, and everyone knows that, including China!",23648,19637,76030,"[]","Neutral",0.591588,0.408412
,"realdonaldtrump",2019-08-15,"06:59:13","I know President Xi of China very well. He is a great leader who very much has the respect of his people. He is also a good man in a “tough business.” I have ZERO doubt that if President Xi wants to quickly and humanely solve the Hong Kong problem, he can do it. Personal meeting?",26901,21484,99926,"[]","Positive",0.999762,0.000238486
,"realdonaldtrump",2019-08-15,"06:32:56","..deferral to December. It actually helps China more than us, but will be reciprocated. Millions of jobs are being lost in China to other non-Tariffed countries. Thousands of companies are leaving. Of course China wants to make a deal. Let them work humanely with Hong Kong first!",8847,15675,81562,"[]","Positive",0.995099,0.00490057
