id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,pos_neg,pos,neg
57,realdonaldtrump,2020/3/28,0:16:24,Never knew John Kerry had such a good sense of humor! Very impressed! https://twitter.com/johnkerry/status/1243552337429438464 …,9156,20796,104154,[],Positive,0.998045251,0.001954749
58,realdonaldtrump,2020/3/27,23:50:15,Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,17859,41120,144867,[],Positive,0.991618481,0.008381519
59,realdonaldtrump,2020/3/27,23:45:21,"Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates, including Judges, leaving little time!",19137,25106,98176,[],Neutral,0.47016098,0.52983902
60,realdonaldtrump,2020/3/27,23:31:33,We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,12158,23866,137836,[],Neutral,0.394684379,0.605315621
61,realdonaldtrump,2020/3/27,23:29:32,Invoke “P” means Defense Production Act!,10828,16151,84362,[],Neutral,0.494319665,0.505680335
62,realdonaldtrump,2020/3/27,23:23:53,"General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!!  FORD, GET GOING ON VENTILATORS, FAST!!!!!!  @GeneralMotors @Ford",38315,31922,133828,"['generalmotors', 'ford']",Neutral,0.312434144,0.687565856
63,realdonaldtrump,2020/3/27,23:16:07,"As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”.",22588,25257,102030,[],Neutral,0.269096351,0.730903649
64,realdonaldtrump,2020/3/27,22:29:04,"Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://twitter.com/byronyork/status/1243484004403339265 …",7174,10700,42098,['washingtonpost'],Positive,0.930814267,0.069185733
65,realdonaldtrump,2020/3/27,22:13:05,"By empowering the Radical Left Democrats, do nothing Kentucky politician @RepThomasMassie is making their War on the 2nd Amendment more and more difficult to win (But don’t worry, we will win anyway!). He is a disaster for America, and for the Great State of Kentucky!",8741,14979,59059,['repthomasmassie'],Neutral,0.552036827,0.447963173
66,realdonaldtrump,2020/3/27,21:44:50,"...& costly. Workers & small businesses need money now in order to survive. Virus wasn’t their fault. It is “HELL” dealing with the Dems, had to give up some stupid things in order to get the “big picture” done. 90% GREAT! WIN BACK HOUSE, but throw Massie out of Republican Party!",7087,15201,58705,[],Negative,0.007266287,0.992733713
67,realdonaldtrump,2020/3/27,21:44:49,"Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......",11511,19325,78201,['repthomasmassie'],Negative,0.101619857,0.898380143
68,realdonaldtrump,2020/3/27,13:19:02,Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much & has developed a strong understanding of the Virus. We are working closely together. Much respect!,54794,51462,337786,[],Positive,0.999866431,0.000133569
69,realdonaldtrump,2020/3/27,7:50:02,The world is at war with a hidden enemy. WE WILL WIN! pic.twitter.com/QLceNWcL6Z,18156,29004,116221,[],Neutral,0.334986312,0.665013688
70,realdonaldtrump,2020/3/27,7:06:28,Our great Oil & Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,20945,29212,153184,[],Positive,0.968209621,0.031790379
71,realdonaldtrump,2020/3/27,4:57:15,Will be going out in 10 minutes for the press conference.,22770,17006,147189,[],Negative,0.226912723,0.773087277
72,realdonaldtrump,2020/3/26,23:36:38,"I will be doing a News Conference live from the @WhiteHouse at 5:00 P.M. (Eastern) to discuss the mtg of the G20 Leaders that took place this morning at 7:55 A.M. by World Teleconference. Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed.",25218,25360,116726,['whitehouse'],Neutral,0.46181948,0.53818052
73,realdonaldtrump,2020/3/26,12:48:58,96-0 in the United States Senate. Congratulations AMERICA!,35069,35547,270056,[],Positive,0.751922971,0.248077029
74,realdonaldtrump,2020/3/26,7:28:33, https://www.pscp.tv/w/cUqO1jFvTlFsTFJub1dwUXd8MXluS09wa1lsa1hHUmlkl35RMo82wSBvbwe27EfFurWqfTZ6yfjEh_WU-PMI?t=1m17s …,12540,14105,55901,[],Neutral,0.49914298,0.50085702
75,realdonaldtrump,2020/3/26,5:41:27,"....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!",29238,36340,188764,[],Neutral,0.582031449,0.417968551
76,realdonaldtrump,2020/3/26,5:41:26,"I hear that Fake News CNN just reported that I am isolated in the White House, wondering out loud, “when will life return to normal?” Does anybody really believe that? There was no leak, they made it up – they are CORRUPT & FAKE NEWS....",49601,66512,321690,[],Negative,0.000251118,0.999748882
77,realdonaldtrump,2020/3/26,4:04:56,The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!,88314,49349,228975,[],Neutral,0.604197957,0.395802043
78,realdonaldtrump,2020/3/25,23:45:36,Today is National #MedalofHonorDay. Join me in a #MomentofHonor to remember those who have earned our Nation's highest award for valor in combat. The Nation is eternally grateful to these patriots who so valiantly fought for America’s values and the American way of life! pic.twitter.com/T5JAobQ7K6,7041,18766,74615,[],Positive,0.951626335,0.048373665
79,realdonaldtrump,2020/3/25,22:54:47,"Congratulations to Prime Minister Abe of Japan, and the IOC, on their very wise decision to present the Olympics in 2021. It will be a great success, and I look forward to being there!",12821,26573,176989,[],Positive,0.999867814,0.000132186
80,realdonaldtrump,2020/3/25,22:49:56,"The four hospitals that we (FEMA) are building in NYC at the Javits Convention Center are moving along very well, ahead of schedule. Many additional ventilators also delivered. Good conversation with Governor Cuomo!",8727,19597,100109,[],Positive,0.957416508,0.042583492
81,realdonaldtrump,2020/3/25,22:44:17,"Just reported that the United States has done far more “testing” than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!",59896,35409,196143,[],Positive,0.904745114,0.095254886
82,realdonaldtrump,2020/3/25,20:14:57,The Democrat’s Best & Finest! https://twitter.com/DanScavino/status/1242678298213302272 …,17631,30635,110413,[],Positive,0.754237197,0.245762803
83,realdonaldtrump,2020/3/25,19:47:26,"Gee, that’s too bad. Such a fine guy. Presidential aspirations you know! https://twitter.com/GreggJarrett/status/1241950379341840384 …",9655,19946,88477,[],Negative,0.103740367,0.896259633
84,realdonaldtrump,2020/3/25,19:36:48,"This is really great news! I am so happy I can barely speak. He may have been a terrible presidential candidate and an even worse U.S. Senator, but he is a RINO, and I like him a lot! https://twitter.com/breitbartnews/status/1242544640953405446 …",41469,29969,158841,[],Neutral,0.362671877,0.637328123
85,realdonaldtrump,2020/3/25,18:40:52,"I am working very hard to help New York City & State. Dealing with both Mayor & Governor and producing tremendously for them, including four new medical centers and four new hospitals. Fake News that I won’t help them because I don’t like Cuomo (I do). Just sent 4000 ventilators!",20553,32329,163159,[],Neutral,0.57002084,0.42997916
86,realdonaldtrump,2020/3/25,18:14:23,“President Trump’s decision to very early on restrict travel from China saved tens of thousands of lives.”  @LouDobbs @FoxBusiness,13116,20710,108934,"['loudobbs', 'foxbusiness']",Positive,0.9928136,0.0071864
87,realdonaldtrump,2020/3/25,3:50:00, pic.twitter.com/ytgBP3hJv1,11326,23158,89445,[],Neutral,0.49914298,0.50085702
88,realdonaldtrump,2020/3/25,3:31:27, pic.twitter.com/mDc66ML7rF,5042,16014,59153,[],Neutral,0.49914298,0.50085702
89,realdonaldtrump,2020/3/25,3:08:11,"Price transparency is so important for the people of our Country. In many ways, it will prove to be as important as healthcare itself. A great issue for both Republicans and Democrats. Hopefully it will be approved!",7766,20858,104206,[],Positive,0.992837044,0.007162956
90,realdonaldtrump,2020/3/25,0:04:37,Will be doing a Town Hall on @FoxNews at 12:05 P.M. (Now). I will go on around 1:00 P.M. Enjoy!,18694,14586,77722,['foxnews'],Positive,0.795264294,0.204735706
91,realdonaldtrump,2020/3/24,22:16:34,"Our people want to return to work. They will practice Social Distancing and all else, and Seniors will be watched over protectively & lovingly. We can do two things together. THE CURE CANNOT BE WORSE (by far) THAN THE PROBLEM! Congress MUST ACT NOW. We will come back strong!",90291,55382,278206,[],Neutral,0.287601764,0.712398236
92,realdonaldtrump,2020/3/24,20:45:18,"Congress must approve the deal, without all of the nonsense, today. The longer it takes, the harder it will be to start up our economy. Our workers will be hurt!",26877,40987,193363,[],Neutral,0.272859537,0.727140463
93,realdonaldtrump,2020/3/24,20:04:25,This is not about the ridiculous Green New Deal. It is about putting our great workers and companies BACK TO WORK!,21347,45915,212293,[],Neutral,0.596300228,0.403699772
94,realdonaldtrump,2020/3/24,20:00:33,"The Defense Production Act is in full force, but haven’t had to use it because no one has said NO! Millions of masks coming as back up to States.",10830,20881,107873,[],Neutral,0.678473755,0.321526245
95,realdonaldtrump,2020/3/24,19:43:49,Keep Charlie Number One. Great Book! https://twitter.com/charliekirk11/status/1225159300089143296 …,7094,11817,52337,[],Positive,0.992395335,0.007604665
96,realdonaldtrump,2020/3/24,19:32:35,Thank you Kirstie! https://twitter.com/kirstiealley/status/1242247422048382976 …,2984,14014,66263,[],Positive,0.901015185,0.098984815
97,realdonaldtrump,2020/3/24,19:19:27,Buy the book and give Liz some Great Reviews! @OANN https://twitter.com/liz_wheeler/status/1159262293009428480 …,5448,10269,40522,['oann'],Positive,0.89696996,0.10303004
98,realdonaldtrump,2020/3/24,18:58:35,A respected coal miner and great dad! Rest In Peace! https://twitter.com/EmeraldRobinson/status/1216508747209723904 …,1270,8949,44894,[],Positive,0.836704202,0.163295798
99,realdonaldtrump,2020/3/24,18:51:45,The Media is hopeless. Too bad! https://twitter.com/emeraldrobinson/status/1241901361446486016 …,6866,20896,81980,[],Negative,0.017554207,0.982445793
100,realdonaldtrump,2020/3/24,18:48:15,Thank you Tony! https://twitter.com/LizRNC/status/1242199020208037891 …,1506,11344,43440,[],Positive,0.964790517,0.035209483
101,realdonaldtrump,2020/3/24,18:14:36,"The World market for face masks and ventilators is Crazy. We are helping the states to get equipment, but it is not easy. Just got 400 Ventilators for @NYCMayor Bill de Blasio. Work beginning on 4 hospitals in New York! Millions of different type items coming!",7671,14495,66599,['nycmayor'],Positive,0.994661929,0.005338071
102,realdonaldtrump,2020/3/24,12:16:29,"This will never be approved by me, or any other Republican! https://twitter.com/NRO/status/1242277698904494080 …",14070,27662,101742,[],Positive,0.756804159,0.243195841
103,realdonaldtrump,2020/3/24,11:43:45,The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!,6802,14461,72682,[],Positive,0.965022645,0.034977355
104,realdonaldtrump,2020/3/24,11:33:07,Republicans had a deal until Nancy Pelosi rode into town from her extended vacation. The Democrats want the Virus to win? They are asking for things that have nothing to do with our great workers or companies. They want Open Borders & Green New Deal. Republicans shouldn’t agree!,27907,49158,196533,[],Positive,0.995935909,0.004064091
105,realdonaldtrump,2020/3/24,10:44:49,"....us since the beginning of this crisis.” They meant the opposite? Forgot to mention that I closed our Country to China (and Europe) very early, long before it was considered acceptable to do so. Sleepy Joe said I was “xenophobic”, but I saved thousands of lives! Fake News!",14805,15301,74280,[],Neutral,0.457407762,0.542592238
106,realdonaldtrump,2020/3/24,10:44:48,"This is the way the @nytimes finished a story on me. “You can see the contrast between the steady, assured, informed and strong leadership that VP Biden (Sleepy Joe) has shown, and the bungling, chaotic and dishonest start-stop approach that Mr. (not Pres.) Trump has shown....",21667,18972,84533,['nytimes'],Neutral,0.421269319,0.578730681
107,realdonaldtrump,2020/3/24,8:24:59, pic.twitter.com/w36LLghHiA,8992,16209,74669,[],Neutral,0.49914298,0.50085702
108,realdonaldtrump,2020/3/24,5:31:20,"....is NOT their fault in any way, shape, or form. They are working closely with us to get rid of it. WE WILL PREVAIL TOGETHER!",11477,21277,126202,[],Neutral,0.566170923,0.433829077
109,realdonaldtrump,2020/3/24,5:31:19,"It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus....",25108,35772,193532,[],Positive,0.996970944,0.003029056
110,realdonaldtrump,2020/3/24,0:05:53,A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://nypost.com/2020/03/22/florida-man-with-coronavirus-says-drug-touted-by-trump-saved-his-life/ …,26374,57121,177708,[],Positive,0.994254469,0.005745531
111,realdonaldtrump,2020/3/23,22:28:42,"The New York Times changed headlines 3 times in order to satisfy the Radical Left. What should have been a good story got “worse & worse”, until the headline alone made it very unfair. Fake & Corrupt News that is very dangerous for our Country!",23774,38946,163729,[],Negative,0.024110556,0.975889444
112,realdonaldtrump,2020/3/23,22:16:00,THIS IS WHY WE NEED BORDERS!,59019,66132,393550,[],Neutral,0.41923065,0.58076935
113,realdonaldtrump,2020/3/23,21:07:55,"STRONG & UNITED, WE WILL PREVAIL! GOD BLESS THE USA!! pic.twitter.com/T6UCyaPRIy",16826,33653,150193,[],Positive,0.919095279,0.080904721
114,realdonaldtrump,2020/3/23,21:02:30, pic.twitter.com/AU2HE5cTTo,2683,12792,45542,[],Neutral,0.49914298,0.50085702
115,realdonaldtrump,2020/3/23,19:59:50,"Robert, we will end up stronger than ever before. Thank you! https://twitter.com/Barnes_Law/status/1241938361087979521 …",4364,12504,59056,[],Positive,0.918223852,0.081776148
116,realdonaldtrump,2020/3/23,19:53:55,"We will be guided by the wishes of Prime Minister Abe of Japan, a great friend of the United States and a man who has done a magnificent job on the Olympic Venue, as to attending the Olympic Games in Japan. He will make the proper decision!",5000,14463,85875,[],Positive,0.996631601,0.003368399
117,realdonaldtrump,2020/3/23,11:50:20,"WE CANNOT LET THE CURE BE WORSE THAN THE PROBLEM ITSELF. AT THE END OF THE 15 DAY PERIOD, WE WILL MAKE A DECISION AS TO WHICH WAY WE WANT TO GO!",72455,62491,324401,[],Neutral,0.280900526,0.719099474
