﻿id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,pos_neg,pos,neg
22,realdonaldtrump,2020/4/6,19:55:14,LIGHT AT THE END OF THE TUNNEL!,54906,73116,402863,[],Negative,0.239014,0.760986
23,realdonaldtrump,2020/4/6,19:54:33,USA STRONG!,35471,59677,355164,[],Negative,0.212942,0.787058
24,realdonaldtrump,2020/4/6,19:53:00,"Thank you Gayle. I only wish the public could fully understand how corrupt & dishonest so much of our Lamestream Media is. My Press Conferences are vital. They are reaching millions of people that are not being told the truth, & haven’t been for years (Witch-Hunts, Fake News)! https://twitter.com/gayletrotter/status/1245824009893273600 …",9351,19524,70891,[],Negative,0.00100293,0.998997
25,realdonaldtrump,2020/4/6,19:49:57,"For humanitarian reasons, the passengers from the two CoronaVirus stricken cruise ships have been given medical treatment and, when appropriate, allowed to disembark, under strict supervision. Very carefully done. People we’re dying & no other countries would allow them to dock!",5417,15877,77008,[],Neutral,0.283058,0.716942
26,realdonaldtrump,2020/4/6,19:40:45,.@gayletrotter  “To this day the establishment media have not admitted that they were wrong and the President was right.” @FoxNews,10000,17763,85039,"['gayletrotter', 'foxnews']",Positive,0.951163,0.0488368
27,realdonaldtrump,2020/4/6,8:51:56, pic.twitter.com/j8fKN49P1o,10188,13250,60993,[],Neutral,0.502,0.498
28,realdonaldtrump,2020/4/6,8:51:50, pic.twitter.com/hUVUJb9zSA,3786,11315,52432,[],Neutral,0.502,0.498
29,realdonaldtrump,2020/4/6,6:19:59,White House news conference at 6:45 P.M. Eastern. Thank you!,18266,16301,107767,[],Neutral,0.262719,0.737281
30,realdonaldtrump,2020/4/6,3:35:34,"We are learning much about the Invisible Enemy. It is tough and smart, but we are tougher and smarter!",58272,62112,377369,[],Positive,0.89809,0.10191
31,realdonaldtrump,2020/4/6,0:30:32,Thank you Gayle! https://twitter.com/gayletrotter/status/1245824009893273600 …,8132,14214,58646,[],Neutral,0.735627,0.264373
32,realdonaldtrump,2020/4/6,0:26:33,I agree! https://twitter.com/MediaBuzzFNC/status/1246817974511702018 …,6308,9397,43824,[],Neutral,0.71875,0.28125
33,realdonaldtrump,2020/4/6,0:25:57,A very biased “journalist”. https://twitter.com/MediaBuzzFNC/status/1246824052997722114 …,9002,9981,41953,[],Neutral,0.502,0.498
34,realdonaldtrump,2020/4/6,0:23:40,A great & wonderful woman! https://twitter.com/abc/status/1246092030603931649 …,11553,24362,149036,[],Positive,0.911071,0.0889287
35,realdonaldtrump,2020/4/6,0:20:41,Corrected Fake News! https://twitter.com/richardgrenell/status/1246583461818904576 …,3722,12206,46853,[],Neutral,0.585561,0.414439
36,realdonaldtrump,2020/4/5,10:02:59,He wants to raise taxes all over our Country! https://twitter.com/parscale/status/1246088501625487362 …,10422,21223,79941,[],Neutral,0.708169,0.291832
37,realdonaldtrump,2020/4/5,9:59:39,Disgraceful! https://twitter.com/ByronYork/status/1246276518394974209 …,8104,15728,61061,[],Neutral,0.502,0.498
38,realdonaldtrump,2020/4/5,7:25:14,"Palm Sunday is the beginning of a Holy week for many people of Faith and a great day to lift our voices in Prayer. I will be tuning into Pastor @greglaurie at @harvestorg Church in Riverside, California tomorrow at 11:00 A.M. Eastern. https://harvest.org ",17031,26102,102211,"['greglaurie', 'harvestorg']",Neutral,0.581022,0.418978
39,realdonaldtrump,2020/4/5,3:40:07,"....We will get through this together, and bats will be swinging before you know it. In the meantime, take care of mom and dad, and know that this will not be forever! @littleleagueceo",5317,16168,92621,['littleleagueceo'],Neutral,0.337201,0.662799
40,realdonaldtrump,2020/4/5,3:40:06,"To all of our youth who are missing the start of their @LittleLeague seasons, hang in there! We will get you back out on the fields, and know that you will be playing baseball soon....",11269,29000,170100,['littleleague'],Positive,0.873048,0.126952
41,realdonaldtrump,2020/4/5,3:19:53,"The Paycheck Protection Program is up and running! The program is open to nonprofits as well, so banks be sure to sign up our Great Religious and Veteran Organizations that need help!",5144,18398,87621,[],Positive,0.9199,0.0801004
42,realdonaldtrump,2020/4/5,3:10:23,"America owes our very hard working food supply workers so much as they produce and deliver high quality food for us during this horrible COVID-19. Join me in thanking our Farmers, Ranchers, Processors, Distributors and Stores! @JohnBoozman",8582,28365,151695,['johnboozman'],Negative,0.14294,0.85706
43,realdonaldtrump,2020/4/5,2:30:39, pic.twitter.com/GIzwKSbuuS,5423,11322,45935,[],Neutral,0.502,0.498
44,realdonaldtrump,2020/4/5,1:09:23,I will be holding a News Conference at 3:30 P.M. at the White House. Thank you!,22116,21151,128332,[],Negative,0.0919885,0.908011
45,realdonaldtrump,2020/4/5,1:07:39,.@CNN is Fake News. They will take a good story and make it as bad as is humanly possible. They are a JOKE!,50401,52505,271352,['cnn'],Negative,0.0602754,0.939725
46,realdonaldtrump,2020/4/5,1:05:16,Good idea Dana! https://twitter.com/danaperino/status/1246039780644851712 …,5278,18456,78096,[],Positive,0.855439,0.144561
47,realdonaldtrump,2020/4/4,23:27:02,Great! https://twitter.com/jsolomonReports/status/1245870442780344322 …,3804,14365,56484,[],Positive,0.890071,0.109929
48,realdonaldtrump,2020/4/4,23:17:20,I agree with this. Watch! https://twitter.com/WashTimes/status/1245777574862749698 …,11020,33148,128193,[],Neutral,0.624905,0.375095
49,realdonaldtrump,2020/4/4,23:09:33,"I will immediately ask Congress for more money to support small businesses under the #PPPloan if the allocated money runs out. So far, way ahead of schedule. @BankofAmerica & community banks are rocking! @SBAgov @USTreasury",5501,11974,53506,"['bankofamerica', 'sbagov', 'ustreasury']",Neutral,0.66995,0.33005
50,realdonaldtrump,2020/4/4,21:48:32,I fully agree! https://twitter.com/IvankaTrump/status/1235382392887693312 …,8356,11657,80666,[],Positive,0.808625,0.191375
51,realdonaldtrump,2020/4/4,21:41:32,Thank you Cory! https://twitter.com/SenCoryGardner/status/1240313828283305985 …,1866,6930,34462,[],Neutral,0.735627,0.264373
52,realdonaldtrump,2020/4/4,2:49:51,Great job being done by @BankofAmerica and many community banks throughout the country. Small businesses appreciate your work!,11751,16373,97114,['bankofamerica'],Positive,0.999974,2.57861E-05
53,realdonaldtrump,2020/4/4,1:51:15,"The Paycheck Protection Program is now available! #CARESAct

Small Business Guidance & Loan Resources:  http://SBA.gov  pic.twitter.com/eosegomf38",5290,13403,45735,[],Positive,0.993255,0.00674533
54,realdonaldtrump,2020/4/4,1:33:21,"Thank you @DeptofDefense, @USACEHQ, @USNationalGuard, @FEMA, and @CDCgov!  http://CoronaVirus.gov  https://twitter.com/DeptofDefense/status/1246105177201008641 …",3429,9385,34570,"['deptofdefense', 'usacehq', 'usnationalguard', 'fema', 'cdcgov']",Positive,0.893782,0.106218
55,realdonaldtrump,2020/4/4,1:29:14,"Thank you @USNationalGuard, keep up the great work! https://twitter.com/usnationalguard/status/1246112771076509704 …",2801,12165,52250,['usnationalguard'],Positive,0.990983,0.00901693
56,realdonaldtrump,2020/4/4,1:14:22,"GREAT news this week regarding the Keystone XL Pipeline – moving forward with fantastic paying CONSTRUCTION jobs for hardworking Americans. Promises Made, Promises Kept! #MAGA",18093,26255,136223,[],Positive,0.999889,0.000111318
57,realdonaldtrump,2020/4/4,1:12:57,"Highly respected Justice Daniel Kelly is running for the Supreme Court in the Great State of Wisconsin. Justice Kelly has been doing a terrific job upholding the Rule of Law and defending your #2A. Tough on Crime, Loves our Military and our Vets. He has my Complete Endorsement!",7730,22285,97801,[],Positive,0.922681,0.0773185
58,realdonaldtrump,2020/4/3,8:52:35,We hit 3M hard today after seeing what they were doing with their Masks. “P Act” all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!,39991,44155,203694,[],Neutral,0.39172,0.60828
59,realdonaldtrump,2020/4/3,8:15:24, pic.twitter.com/C4YLj4hKZn,4168,12678,52914,[],Neutral,0.502,0.498
60,realdonaldtrump,2020/4/3,8:13:17, pic.twitter.com/GElcwjwBY2,5734,12718,56955,[],Neutral,0.502,0.498
61,realdonaldtrump,2020/4/3,0:48:26,30 DAYS TO SLOW THE SPREAD pic.twitter.com/GIzwKSt5mq,17938,22012,88064,[],Neutral,0.25503,0.74497
62,realdonaldtrump,2020/4/2,22:54:55,.....Could be as high as 15 Million Barrels. Good (GREAT) news for everyone!,13381,17651,97988,[],Positive,0.991506,0.00849355
63,realdonaldtrump,2020/4/2,22:32:08,"Just spoke to my friend MBS (Crown Prince) of Saudi Arabia, who spoke with President Putin of Russia, & I expect & hope that they will be cutting back approximately 10 Million Barrels, and maybe substantially more which, if it happens, will be GREAT for the oil & gas industry!",41650,39828,162418,[],Positive,0.999994,6.26006E-06
64,realdonaldtrump,2020/4/2,22:12:56,“The States have to get the money to the people who need it.” @MariaBartiromo  And FAST!,9061,19082,91455,['mariabartiromo'],Negative,0.0947412,0.905259
65,realdonaldtrump,2020/4/2,21:17:22,"....have been stocked up and ready long before this crisis hit. Other states are thrilled with the job we have done. Sending many Ventilators today, with thousands being built. 51 large cargo planes coming in with medical supplies. Prefer sending directly to hospitals.",10646,14401,63851,[],Positive,0.998536,0.00146384
66,realdonaldtrump,2020/4/2,21:17:21,"Massive amounts of medical supplies, even hospitals and medical centers, are being delivered directly to states and hospitals by the Federal Government. Some have insatiable appetites & are never satisfied (politics?). Remember, we are a backup for them. The complainers should...",22892,23939,107793,[],Negative,0.00517429,0.994826
67,realdonaldtrump,2020/4/2,20:57:41,"...It wouldn’t matter if you got ten times what was needed, it would never be good enough. Unlike other states, New York unfortunately got off to a late start. You should have pushed harder. Stop complaining & find out where all of these supplies are going. Cuomo working hard!",11602,18179,83373,[],Negative,0.00714241,0.992858
68,realdonaldtrump,2020/4/2,20:57:41,"Somebody please explain to Cryin’ Chuck Schumer that we do have a military man in charge of distributing goods, a very talented Admiral, in fact. New York has gotten far more than any other State, including hospitals & a hospital ship, but no matter what, always complaining.....",21196,33756,154352,[],Positive,0.984068,0.0159319
69,realdonaldtrump,2020/4/2,1:05:30,"Upon information and belief, Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens, Iran will pay a very heavy price, indeed!",52427,67043,332483,[],Neutral,0.39339,0.60661
70,realdonaldtrump,2020/4/2,0:36:30,"Congress must pass the old, and very strongly proven, deductibility by businesses on restaurants and entertainment. This will bring restaurants, and everything related, back - and stronger than ever. Move quickly, they will all be saved!",18641,33540,151161,[],Positive,0.985135,0.0148655
71,realdonaldtrump,2020/4/1,8:32:46, https://www.whitehouse.gov/briefings-statements/coronavirus-guidelines-america/ …,13689,12928,51754,[],Neutral,0.502,0.498
72,realdonaldtrump,2020/4/1,8:32:16, pic.twitter.com/nQfccoKPj2,6495,14462,63335,[],Neutral,0.502,0.498
73,realdonaldtrump,2020/4/1,7:49:05,"30 DAYS TO SLOW THE SPREAD
#COVIDー19  http://CoronaVirus.gov  pic.twitter.com/RSUHRfT8If",14348,20178,72079,[],Neutral,0.25503,0.74497
74,realdonaldtrump,2020/4/1,4:56:23,"Great work @AtlasAirWW, thank you! https://twitter.com/AtlasAirWW/status/1244979079323029505 …",3274,12572,51366,['atlasairww'],Positive,0.983464,0.016536
75,realdonaldtrump,2020/4/1,4:27:41,Will be starting The White House news conference at 5:15 P.M. Eastern.,14252,13456,84248,[],Negative,0.0179474,0.982053
76,realdonaldtrump,2020/4/1,3:52:52,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3500, while at the same time making the cars substantially safer. Engines would run smoother. Positive impact on the environment! Foolish executives!",16368,24863,114312,[],Neutral,0.369028,0.630972
77,realdonaldtrump,2020/4/1,3:51:32,My Administration is helping U.S. auto workers by replacing the failed Obama Emissions Rule. Impossible to satisfy its Green New Deal Standard; Lots of unnecessary and expensive penalties to car buyers!,12628,25301,118303,[],Neutral,0.53834,0.46166
78,realdonaldtrump,2020/4/1,3:50:29,"Great news! American families will now be able to buy safer, more affordable, and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old, unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!",26709,33242,189622,[],Positive,0.99549,0.00451006
79,realdonaldtrump,2020/3/31,22:55:00,Thank you Mike! https://twitter.com/realMikeLindell/status/1244774964953309184 …,3546,12317,61868,[],Positive,0.932943,0.067057
80,realdonaldtrump,2020/3/31,22:48:43,"With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG & BOLD, Two Trillion Dollars, and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4",24767,38598,175980,[],Neutral,0.675942,0.324058
81,realdonaldtrump,2020/3/31,21:18:13,"I watched a portion of low rated (very) Morning Psycho (Joe) this Morning in order to see what Nancy Pelosi had to say, & what moves she was planning to further hurt our Country. Actually, other than her usual complaining that I’m a terrible person, she wasn’t bad. Still praying!",36880,27771,157045,[],Negative,0.00182352,0.998176
82,realdonaldtrump,2020/3/31,19:27:06,"“New York Governor Cuomo says President Trump has been “very helpful.” @foxandfriends  Thank you, everybody is working very hard!",13126,19349,122295,['foxandfriends'],Positive,0.968291,0.0317086
83,realdonaldtrump,2020/3/31,6:24:57, pic.twitter.com/Zt3mEb1h99,22048,39719,144918,[],Neutral,0.502,0.498
84,realdonaldtrump,2020/3/31,4:50:35,White House news conference at 5:00 P.M. Eastern. Thank you!,16862,14490,108083,[],Neutral,0.262719,0.737281
85,realdonaldtrump,2020/3/31,1:46:15, pic.twitter.com/2hKJkP5Z6N,11616,15560,67661,[],Neutral,0.502,0.498
86,realdonaldtrump,2020/3/31,1:11:59,"On #NationalDoctorsDay, we recognize the remarkable men & women who treat their fellow Americans, find cures for the diseases & illnesses we face, and never waver in their efforts to treat every patient with the dignity, respect, and empathy they deserve. https://www.whitehouse.gov/presidential-actions/proclamation-national-doctors-day-2020/ …",11190,19789,82685,[],Positive,0.772644,0.227356
87,realdonaldtrump,2020/3/31,1:05:33, pic.twitter.com/nzWJ8ViwbZ,12482,39209,173743,[],Neutral,0.502,0.498
88,realdonaldtrump,2020/3/30,19:17:10,"Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week, trying to add real “junk” into the Bill. Got some bad things, having nothing to do with those affected by the Virus, included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!",37787,43446,190563,[],Neutral,0.352497,0.647503
89,realdonaldtrump,2020/3/30,19:07:25,Thank you Dr. Hahn & the FDA for your fast approval of this respected Ohio company recommended by Governor @MikeDeWine. Great potential! https://twitter.com/SteveFDA/status/1244472087831552004 …,2219,11724,50670,['mikedewine'],Positive,0.999256,0.000744035
90,realdonaldtrump,2020/3/30,13:15:37,Will be interviewed on @foxandfriends at 7:55 A.M. USA STRONG!,15329,15461,94361,['foxandfriends'],Neutral,0.446045,0.553955
91,realdonaldtrump,2020/3/30,7:43:14, pic.twitter.com/YzhyVR1N6d,10935,13750,65563,[],Neutral,0.502,0.498
92,realdonaldtrump,2020/3/30,7:43:07, pic.twitter.com/MtEehGY9cp,5140,14163,60484,[],Neutral,0.502,0.498
93,realdonaldtrump,2020/3/30,4:57:55,Will be starting The White House news conference at 5:30 P.M. Eastern.,13130,13181,85847,[],Negative,0.0108463,0.989154
94,realdonaldtrump,2020/3/30,4:06:35,"So proud of the @USACEHQ, @FEMA, and the Federal Government for the 2,900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!",5652,16060,70291,"['usacehq', 'fema']",Positive,0.994672,0.00532777
95,realdonaldtrump,2020/3/30,4:03:36,Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.,2861,9536,54356,['teamcavuto'],Positive,0.995321,0.00467904
96,realdonaldtrump,2020/3/30,3:00:26,"I am a great friend and admirer of the Queen & the United Kingdom. It was reported that Harry and Meghan, who left the Kingdom, would reside permanently in Canada. Now they have left Canada for the U.S. however, the U.S. will not pay for their security protection. They must pay!",90905,99514,538185,[],Negative,0.0503451,0.949655
97,realdonaldtrump,2020/3/30,2:10:52,Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://twitter.com/Mobbs_Mentality/status/1244279566040010754 …,9163,19680,74884,[],Neutral,0.285756,0.714244
98,realdonaldtrump,2020/3/30,1:49:09,...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,7548,9201,43866,['nytimes'],Positive,0.980067,0.0199325
99,realdonaldtrump,2020/3/30,1:48:37,"...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast, more akin to the viewership for a popular prime-time sitcom...",5674,9689,47640,[],Negative,0.107247,0.892753
100,realdonaldtrump,2020/3/30,1:48:37,"...On Monday, nearly 12.2 million people watched Mr. Trump’s briefing on CNN, Fox News and MSNBC, according to Nielsen — ‘Monday Night Football’ numbers. Millions more are watching on ABC, CBS, NBC and online streaming sites, and the audience is expanding. On Monday, Fox News...",4115,4776,19404,[],Neutral,0.678862,0.321138
101,realdonaldtrump,2020/3/30,1:48:36,"“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...",78017,24900,126529,[],Positive,0.901944,0.0980557
102,realdonaldtrump,2020/3/30,1:06:20,"Because the “Ratings” of my News Conferences etc. are so high, “Bachelor finale, Monday Night Football type numbers” according to the @nytimes, the Lamestream Media is going CRAZY. “Trump is reaching too many people, we must stop him.” said one lunatic. See you at 5:00 P.M.!",51853,32255,140416,['nytimes'],Negative,0.00958573,0.990414
103,realdonaldtrump,2020/3/30,0:53:31,Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,15897,25758,122240,[],Negative,0.0208343,0.979166
104,realdonaldtrump,2020/3/30,0:34:16,The Lamestream Media wants us to fail. That will NEVER happen!,29020,38560,202899,[],Negative,0.0249692,0.975031
105,realdonaldtrump,2020/3/30,0:12:52,"Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.",3665,13173,57136,"['mikedewine', 'battelle']",Positive,0.997881,0.00211914
106,realdonaldtrump,2020/3/30,0:07:34,"“With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!",8922,16621,80583,"['larry_kudlow', 'mariabartiromo']",Positive,0.794468,0.205532
107,realdonaldtrump,2020/3/29,23:13:26,Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://twitter.com/PaigePfleger/status/1243972525262082048 …,8138,16285,46841,"['mikedewine', 'fda']",Positive,0.759475,0.240525
108,realdonaldtrump,2020/3/29,22:01:57,Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,24934,27710,158348,[],Negative,0.035821,0.964179
109,realdonaldtrump,2020/3/29,8:19:31,....Federal Government. A quarantine will not be necessary. Full details will be released by CDC tonight. Thank you!,9686,16693,75841,[],Positive,0.992719,0.00728083
110,realdonaldtrump,2020/3/29,8:19:25,"On the recommendation of the White House CoronaVirus Task Force, and upon consultation with the Governor’s of New York, New Jersey and Connecticut, I have asked the @CDCgov to issue a strong Travel Advisory, to be administered by the Governors, in consultation with the....",14632,23982,110123,['cdcgov'],Neutral,0.539098,0.460902
111,realdonaldtrump,2020/3/29,6:30:11,"With the courage of our doctors and nurses, with the skill of our scientists and innovators, with the determination of the American People, and with the grace of God, WE WILL WIN THIS WAR. When we achieve this victory, we will emerge stronger and more united than ever before! pic.twitter.com/sFmxKzXdGC",24575,45729,190710,[],Negative,0.00918892,0.990811
112,realdonaldtrump,2020/3/29,2:33:19, https://www.pscp.tv/w/cU4-UjEyMzE3NDF8MUx5eEJOd29FUU94TuCEf05Mfc52CgN3ERBbn13bqz8Avr0UIy8C286LI_Bu?t=1s …,11559,19160,77002,[],Neutral,0.502,0.498
113,realdonaldtrump,2020/3/29,1:31:58,"I am giving consideration to a QUARANTINE of developing “hot spots”, New York, New Jersey, and Connecticut. A decision will be made, one way or another, shortly.",39024,33708,180677,[],Positive,0.987962,0.0120384
114,realdonaldtrump,2020/3/29,0:56:36,"Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon. pic.twitter.com/1ZSUweoX7x",7644,16128,74014,[],Positive,0.996266,0.00373373
115,realdonaldtrump,2020/3/28,22:16:02,"....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing of the past!",12998,17046,78160,[],Positive,0.824476,0.175524
116,realdonaldtrump,2020/3/28,20:33:28,"One of the reasons that Fake News has become so prevalent & far reaching is the fact that corrupt “journalists” base their stories on SOURCES that they make up in order to totally distort a narrative or story. When you see, “five sources say”, don’t believe the story, it is....",37509,38176,170468,[],Positive,0.767817,0.232183
117,realdonaldtrump,2020/3/28,20:13:36,"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous & corrupt people, who will do anything to win. NAME YOUR SOURCES!",46607,44819,200918,[],Neutral,0.293845,0.706155
118,realdonaldtrump,2020/3/28,12:49:29,Thank you James! https://twitter.com/RealJamesWoods/status/1243664419453685760 …,12519,26273,124191,[],Positive,0.939404,0.0605961
119,realdonaldtrump,2020/3/28,12:40:17,More Fake News! https://twitter.com/Santucci/status/1243708703972433927 …,3358,11958,44049,[],Neutral,0.585561,0.414439
120,realdonaldtrump,2020/3/28,12:21:32,"Such Fake reporting by the @nytimes, @washingtonpost, @CNN & others. They use a small portion of a sentence out of a full paragraph in order to demean. They really are corrupt and disgusting. No wonder the media is, according to polls, record setting low & untrusted.  #MAGA",16403,34932,143155,"['nytimes', 'washingtonpost', 'cnn']",Negative,0.178035,0.821965
121,realdonaldtrump,2020/3/28,10:34:45, pic.twitter.com/GG1pdqME1J,4424,11020,48292,[],Neutral,0.502,0.498
122,realdonaldtrump,2020/3/28,10:34:30, pic.twitter.com/w7551gFny1,3294,12555,49186,[],Neutral,0.502,0.498
123,realdonaldtrump,2020/3/28,10:29:57,"I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her head, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA",43235,25777,129573,[],Positive,0.947626,0.0523737
124,realdonaldtrump,2020/3/28,9:05:07,She is a third rate reporter who has nothing going. A Fake News “journalist”. https://twitter.com/greg_price11/status/1243677737761615872 …,11934,17367,69240,[],Negative,0.194202,0.805798
125,realdonaldtrump,2020/3/28,5:13:10,"We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endure, we will prevail, and we will WIN! #CARESAct pic.twitter.com/zb2PJTldGQ",24564,22461,98764,[],Negative,0.0739771,0.926023
126,realdonaldtrump,2020/3/28,4:34:03,"I just signed the CARES Act, the single biggest economic relief package in American History – twice as large as any relief bill ever enacted. At $2.2 Trillion Dollars, this bill will deliver urgently-needed relief for our nation’s families, workers, and businesses. #CARESAct?? https://twitter.com/SenateGOP/status/1243613618186465280 …",10351,17652,64488,[],Positive,0.994644,0.00535642
