id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions
1253550817350545408,leehsienloong,2020-04-24,13:06:19,"Thank you @zermatt_tourism for the beautiful show of solidarity during the COVID-19 pandemic! We stand with Switzerland & all countries in the battle against this disease. Together, we can overcome this. 🇸🇬🇨🇭 – LHL #SGUnited https://twitter.com/SwissAmbSGP/status/1253508404376506368 …",38,412,1458,['zermatt_tourism']
1253315478547648517,leehsienloong,2020-04-23,21:31:10,"Spoke with PM @narendramodi on the phone this evening. We discussed the COVID-19 situations in our 2 countries & agreed to work together on the challenges posed by the pandemic, keep supply chains intact, & keep essential supplies flowing. – LHL  https://go.gov.sg/k5vx1u  pic.twitter.com/stVpDSyL0u",185,556,2990,['narendramodi']
1253262947037532160,leehsienloong,2020-04-23,18:02:25,"Tomorrow marks the start of the holy month of #Ramadan, the fasting month for Muslims. May this Ramadan be a time of quiet reflection and prayer, together with your immediate families. – LHL  https://go.gov.sg/v8snc0  pic.twitter.com/0mB2Usope8",64,571,1541,[]
1252910833937481728,leehsienloong,2020-04-22,18:43:15,"Today is the 50th anniversary of #EarthDay. Even as we tackle the COVID-19 pandemic, we mustn’t forget that we have a long way to go in overcoming the graver threat of climate change. – LHL  https://go.gov.sg/cos8vl  pic.twitter.com/JOzzEk0dLj",29,138,653,[]
1252617254417477635,leehsienloong,2020-04-21,23:16:40,"It is 2 weeks since our COVID-19 circuit breaker started. While community cases have fallen, we still need to bring their number down. We will tighten the circuit breaker measures & extend to 1 June. Let us overcome this together. – LHL #SGUnited https://youtu.be/sihgkIQ8S1w ",63,165,657,[]
1252507923470680067,leehsienloong,2020-04-21,16:02:14,We are now 2 weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today. You can watch it ‘live’ on my FB Page ( http://www.facebook.com/leehsienloong ) or on free-to-air TV & radio. – LHL #SGUnited  https://go.gov.sg/3b95hk  pic.twitter.com/KeLis3iscG,56,427,888,[]
1251814747969748992,leehsienloong,2020-04-19,18:07:48,Thanks to the Singapore Chinese Orchestra for lifting our spirits with this virtual performance of Wang Chenwei’s “Confluence”. 🎵 – LHL https://youtu.be/O6So-0HvJXA ,44,48,370,[]
1251494297335033856,leehsienloong,2020-04-18,20:54:26,Congratulations to South Korean President Moon Jae-in (@moonriver365) on DPK’s victory this week! SG & ROK enjoy warm bilateral ties & are committed to keeping markets open & supply chains connected during COVID-19. Look fwd to deepening our mutual cooperation. – LHL 🇸🇬 🇰🇷 pic.twitter.com/kYK45HajNn,36,426,1235,['moonriver365']
1251397971318456320,leehsienloong,2020-04-18,14:31:40,"Day 12 of our circuit breaker. This article explains clearly the rationale for the circuit breaker & what outcomes we hope to see. All of us must do our part, in order to defeat COVID-19. – LHL #SGUnited http://bit.ly/3cvgkCm ",56,181,639,[]
1251091575494463490,leehsienloong,2020-04-17,18:14:10,"Glad that COVID-19 case #42, a Bangladeshi worker, has been moved into a general ward after two long months in the ICU. He still has a long recovery journey ahead, but he is in the good hands of his healthcare team. – LHL https://www.straitstimes.com/singapore/health/coronavirus-bangladeshi-worker-whose-wife-just-gave-birth-to-baby-boy-out-of-icu …",41,109,628,[]
1250739278755147777,leehsienloong,2020-04-16,18:54:16,Paid an “e-visit” to the MOM Service Center at Bendemeer Road & met the Interagency Task Force. The task force brings together efforts across the Whole-of-Government to look after & treat migrant workers in this COVID-19 outbreak. – LHL  https://go.gov.sg/b5xdc0  pic.twitter.com/0Q24SB8zd9,29,45,339,[]
1250639619089068035,leehsienloong,2020-04-16,12:18:15,Many of the recent COVID-19 cases are work permit holders living in dormitories. On Tuesday Minister Josephine Teo explained our 3-pronged strategy to tackle the problem & stop the spread of the disease in the dorms. – LHL https://www.straitstimes.com/singapore/3-pronged-strategy-in-place-to-stop-virus-spread-in-dorms …,42,99,420,[]
1250047821673185284,leehsienloong,2020-04-14,21:06:40,"At the @ASEAN Plus Three Summit, I called on my counterparts to work together to mitigate the economic damage caused by COVID-19 and recover to a sustainable new normal. – LHL #WeAreASEAN #ASEAN2020  https://go.gov.sg/41m969  pic.twitter.com/1g2G1wfJhA",30,75,317,['asean']
1249953215824576514,leehsienloong,2020-04-14,14:50:44,"Joined my @ASEAN counterparts today for a special virtual summit on COVID-19. Spoke about the importance of sharing information, keeping trade routes & supply lines open, & building resilience. – LHL #WeAreASEAN #ASEAN2020 https://youtu.be/-rEoEZNI9-4 ",17,52,282,['asean']
1249681959611035650,leehsienloong,2020-04-13,20:52:51,"“The Light” — a beautiful tribute to frontline workers fighting COVID-19, performed by the MacPherson Philharmonic Orchestra. Things are uncertain now, but there is light at the end of the tunnel, and we must stay united & persevere. – LHL https://www.youtube.com/watch?v=Y5g9VgHA-GU …",35,61,385,[]
1249511754989596677,leehsienloong,2020-04-13,09:36:31,"We might be in the middle of a COVID-19 circuit breaker, but the community spirit remains strong. Wishing all Sikhs a happy Vaisakhi, Malayalees a happy Vishu, Bengalis a happy Pohela Boishakh & Tamils a happy Puthandu! – LHL  https://go.gov.sg/ecdxz6  pic.twitter.com/r72hHnEB7V",101,450,1822,[]
1248914607495720961,leehsienloong,2020-04-11,18:03:40,Many thanks to @STCom’s Hedy Khoo & her mum Sheila for sharing their DIY reusable mask “recipe”! – LHL https://go.gov.sg/r5t1ux ,34,39,200,['stcom']
1248542176599871488,leehsienloong,2020-04-10,17:23:46,"Our number of COVID-19 cases continues to rise. We need everyone to take the circuit breaker very seriously to break the chain of transmission, to protect our loved ones, especially our seniors. Please #StayhomeforSG. – LHL #SGUnited https://youtu.be/voM04O-ZJQo ",65,382,894,[]
1248416163177959425,leehsienloong,2020-04-10,09:03:02,"A blessed Good Friday & Easter Sunday to all Christians. It has been a difficult time for people of faith. I hope many will find solace in prayer, be united in spirit, & find joy amid the simple celebrations. – LHL  http://go.gov.sg/lwhvwx  pic.twitter.com/0NaaDOW9ik",38,80,542,[]
1248174795633471489,leehsienloong,2020-04-09,17:03:55,"New Zealand PM @jacindaardern & I spoke tdy. We updated each other on how we were managing COVID-19 & discussed how we can support each other during this time, including keeping supply chains intact between our countries. – LHL  https://go.gov.sg/w5rdss  pic.twitter.com/HmqZTjbCkg",53,179,1284,['jacindaardern']
1248062006827143170,leehsienloong,2020-04-09,09:35:44,"It is the 3rd day of “circuit breaker” measures, but we are still seeing far too many public gatherings. We are thus forced to take stricter measures. I know many of us want to go back to normalcy, but this can only be done if we take things seriously –LHL  https://bit.ly/3aT12Hu ",120,1357,1713,[]
1247847924395962369,leehsienloong,2020-04-08,19:25:03,"The full suite of “circuit breaker” measures started today. Cabinet still had to meet, but we took more precautions like wearing masks. The circuit breaker is essential to bring the number of new cases down. Please observe it strictly. – LHL  https://bit.ly/3aSnkZH  pic.twitter.com/ic5i4H4Qls",33,97,463,[]
1247753607916617728,leehsienloong,2020-04-08,13:10:16,Recorded a video message for the @who Western Pacific Regional Office for their virtual meeting of Health Ministers to “Stand in Solidarity to Combat COVID-19”. I spoke about Singapore’s efforts to fight COVID-19. Watch it here:  http://bit.ly/2wmWCtg  – LHL pic.twitter.com/xueO9Nu6vq,31,91,442,['who']
1247484150367453184,leehsienloong,2020-04-07,19:19:33,"Glad that all Members of Parliament supported the Budget & raised useful ideas in Parliament tdy. Beyond the Budget measures, it will be our own determination & discipline that will see us through. – LHL #SGUnited  https://bit.ly/2woEMpS  pic.twitter.com/Cr76j9eqcz",18,86,468,[]
1247345780014243842,leehsienloong,2020-04-07,10:09:43,Today is #WorldHealthDay. This yr’s theme celebrates the work of nurses & midwives. Was cheered by this video of “Home” sung by 70+ healthcare workers dedicated to their fellow colleagues & Sporeans. TY for your commitment to save lives. – LHL #SGUnited https://youtu.be/b8aZmnp9cNU ,15,101,396,[]
1247115567330283521,leehsienloong,2020-04-06,18:54:56,"DPM Heng announced a “Solidarity Budget"" in Parliament tdy. These additional measures will provide further support for businesses, workers & households affected by the month-long COVID-19 circuit breaker which starts tmrw. – LHL
#SGUnited  https://bit.ly/3dYbbEu ",29,65,278,[]
1246770822716329984,leehsienloong,2020-04-05,20:05:02,"Today, there is a large jump in the number of new cases. The circuit breaker from Tues should get us into a better position, but we need everyone to cooperate & comply with the restrictions. – LHL #SGUnited https://www.straitstimes.com/singapore/coronavirus-record-120-new-covid-19-cases-in-spore-two-foreign-worker-dormitories-gazetted …",89,654,1253,[]
1245983297156472832,leehsienloong,2020-04-03,15:55:41,#HappeningNow: PM Lee will give an update on the COVID-19 pandemic in Singapore at 4pm. Watch on #FBLive:  http://www.facebook.com/leehsienloong ,38,90,337,[]
1245958302887849984,leehsienloong,2020-04-03,14:16:22,I will be giving my third televised update on the COVID-19 situation and our next steps at 4pm today. Watch it ‘live’ on my FB Page ( http://www.facebook.com/leehsienloong ) or on free-to-air TV and radio. – LHL #SGUnited  http://bit.ly/2UBB3OV  pic.twitter.com/8HieA7ctFe,63,422,886,[]
1245568049014378496,leehsienloong,2020-04-02,12:25:39,Deeply saddened by the passing of former Premier Hau Pei-tsun from Taiwan. Mr Hau lived a long and full life & will be remembered as a dear friend of Singapore. Our thoughts are with the people of Taiwan at this moment of loss. – LHL  https://bit.ly/2UBzYXo  pic.twitter.com/jRjpfInZ3k,8,42,194,[]
1245314105541398528,leehsienloong,2020-04-01,19:36:34,"Primary School kids started their 1st session of once a week Home-Based Learning tdy. @MOEsg is holding an AMA (Ask Me Anything) tonight at 8pm on their FB Page ( https://www.facebook.com/moesingapore/ ), so do log on if you have questions. – LHL https://twitter.com/MOEsg/status/1245203811821449218 …",15,47,199,['moesg']
1244821200821342208,leehsienloong,2020-03-31,10:57:56,"TY for your call, and for your kind words! Tackling COVID-19 needs everyone on the same page. My team will continue working closely with Singaporeans to fight this dangerous threat. – LHL",6,14,188,"['drtedros', 'who']"
1244476175163899905,leehsienloong,2020-03-30,12:06:56,Did a live TV interview with @cnn’s @fareedzakaria via video conferencing last night. Spoke about Singapore’s response to COVID-19 & the wider impact of the virus on the global economy. – LHL  http://bit.ly/2QVV2pl  pic.twitter.com/6wks4LIBvu,24,99,407,"['cnn', 'fareedzakaria']"
1244458978987237376,leehsienloong,2020-03-30,10:58:36,"A fake email that purports to come from me is circulating online. If you receive such an email, do not respond to it & do not provide any personal information. – LHL  http://bit.ly/39t7Qd2  pic.twitter.com/I92r46oqVa",23,232,367,[]
1244142932162007041,leehsienloong,2020-03-29,14:02:44,Met Koh Poh Koon & several Yio Chu Kang grassroots leaders tdy. We kept to a small group & discussed residents’ concerns & other issues while maintaining an arms-length distance from one another. – LHL  https://bit.ly/2yhEIJ8  pic.twitter.com/Q4T5Y5IWqn,24,61,412,[]
1244108232999596032,leehsienloong,2020-03-29,11:44:51,Will be doing a live interview with @FareedZakaria on @CNN via video conferencing at 10pm SG time tonight. Will be talking about our response to the COVID-19 pandemic & other issues. Do tune in. – LHL  http://bit.ly/39urDZM  pic.twitter.com/NGmomzbaGL,43,97,556,"['fareedzakaria', 'cnn']"
1243855828974632960,leehsienloong,2020-03-28,19:01:54,"AMK Town Council has completed its Masterplan, outlining our plans for AMK for the next 5 years. The COVID-19 pandemic has preoccupied all of us, but we cannot drop everything and wait for it to pass — we must keep building Singapore. – LHL  https://bit.ly/2Umyyjk  pic.twitter.com/dGXICG6iwe",35,79,498,[]
1243720272751890435,leehsienloong,2020-03-28,10:03:14,"The SGUnited Jobs virtual career fair is on till 12 April. Do explore these available job vacancies with an open mind. The way ahead will be difficult, but we are doing all we can to support Singaporeans. – LHL  http://www.sgunitedjobs.gov.sg ",9,73,239,[]
1243483187784732672,leehsienloong,2020-03-27,18:21:09,Sat down with local media today to talk about the Resilience Budget that DPM Heng announced in Parliament ytdy & what lies ahead for us as the COVID-19 pandemic turns the world upside down. – LHL  https://bit.ly/3bGbVMT  pic.twitter.com/uIL4kvbcn8,18,68,323,[]
1243194781125054464,leehsienloong,2020-03-26,23:15:07,"Took part in an Extraordinary Virtual @G20org Leaders’ Summit with other world leaders this evening to discuss the COVID-19 pandemic. We must learn from our experiences, & emerge stronger & more resilient from it. – LHL  https://bit.ly/2UEt8Pz  pic.twitter.com/JQCNybQNsB",31,113,583,['g20org']
1243192973103214592,leehsienloong,2020-03-26,23:07:56,Zooming at a young age! :) Had a virtual call myself with PM @scottmorrisonmp on Monday. TY for your kind words - we are all doing our best to fight a very tough enemy. I hope Ronan enjoyed the story! – LHL,3,5,63,"['turnbullmalcolm', 'scottmorrisonmp']"
1242798162613428224,leehsienloong,2020-03-25,20:59:06,Minister Gan Kim Yong updated Parliament tdy on the measures that have been implemented to curb the spread of COVID-19. We must expect the disease to be with us for a while & continue to be socially responsible & work together to protect ourselves. – LHL https://youtu.be/60rF4YJz1L0 ,35,86,289,[]
1242391162716958722,leehsienloong,2020-03-24,18:01:50,Enjoyed this highly relatable & informative comic series about COVID-19 by the NUS Yong Loo Lin School of Medicine. Do check the page regularly for new installments. – LHL  https://bit.ly/3dlwi3m ,8,58,215,[]
1242108761767989259,leehsienloong,2020-03-23,23:19:40,"Singapore will be pledging US$500k to @WHO’s Strategic Preparedness and Response Plan, which will help other vulnerable countries fight COVID-19. TY @DrTedros & his team for their tireless efforts during this global crisis. – LHL https://www.channelnewsasia.com/news/singapore/singapore-contributes-s-500-000-to-support-who-covid-19-efforts-12568566 …",45,193,784,"['who', 'drtedros']"
1242044368183160833,leehsienloong,2020-03-23,19:03:48,My leaders’ retreat in Canberra with Australian PM @scottmorrisonmp was called off because of the outbreak. So we held a virtual meeting via video conferencing instead. Diplomacy in the time of COVID-19. – LHL  https://bit.ly/2J53a2q  pic.twitter.com/K4eJj02EMa,14,71,380,['scottmorrisonmp']
1241893607432318976,leehsienloong,2020-03-23,09:04:43,"Did a Skype interview with Greg Sheridan from The @australian, ahead of my “meeting” with PM @ScottMorrisonMP tdy. Greg asked me about the COVID-19 situation, China-US relations, the CPTPP, and climate change. – LHL https://www.theaustralian.com.au/inquirer/singapores-prime-minister-says-earning-the-peoples-trust-is-the-key-to-fighting-the-virus/news-story/39bc4f1de8eccbc09982af49ca43d2c7 …",21,49,199,"['australian', 'scottmorrisonmp']"
1241702581774082049,leehsienloong,2020-03-22,20:25:39,"Visited Teck Ghee 341 Market & a few families this morning to see how everyone is coping. In these volatile times, everyone needs to remain vigilant & socially responsible, & adhere to all measures in place to keep Singapore safe. – LHL  https://bit.ly/39ajk5h  pic.twitter.com/PriBAHBfAn",32,51,442,[]
1241223897501982721,leehsienloong,2020-03-21,12:43:32,"Sadly, two COVID-19 patients in ICU succumbed to the disease this morning. We send our deepest condolences to their loved ones. – LHL  https://bit.ly/3bdg2j6 ",104,351,898,[]
1241184015861702657,leehsienloong,2020-03-21,10:05:04,"Temasek Foundation is giving out up to 500ml of water-based hand sanitiser free to all Singapore households, to ensure no one is left behind in the fight against COVID-19. Do check out  https://stayprepared.sg/  to see how you can redeem yours. – LHL  https://bit.ly/2U6RjXR  pic.twitter.com/5zf1q3Tdfz",34,158,568,[]
1239810640799125504,leehsienloong,2020-03-17,15:07:45,"Msia will impose a Movement Control Order from 18 Mar. I discussed this w PM Muhyiddin on the phone tdy. He assured me flow of goods & cargo, incl food supplies, will continue. SM Teo & Dato’ Sri Ismail Sabri will coordinate our responses to COVID-19. –LHL  http://bit.ly/3b1qdHh  pic.twitter.com/lD2OaL56zp",64,404,1016,[]
1239159598390509569,leehsienloong,2020-03-15,20:00:45,"Dropped by The Seletar Mall (TSM) this morning to say hi to everyone, and see how residents were doing. I was happy to see many young families out spending time with their little ones! – LHL #SGUnited  http://bit.ly/2Qfv3ss  pic.twitter.com/Yw8Hgzb5wN",52,78,552,[]
1238760548545597440,leehsienloong,2020-03-14,17:35:04,"This morning, I held a dialogue with grassroots leaders on COVID-19 and what lies ahead for Singapore. It will take time for the outbreak to stabilise. We must continue being vigilant & socially responsible as we carry on with daily life. – LHL #SGUnited  https://bit.ly/2IMROzW  pic.twitter.com/2RRQESDlEt",43,95,484,[]
1238405518655279104,leehsienloong,2020-03-13,18:04:18,The March school holidays are here. It is a good time for our little superheroes to take a short break from studying. Do continue to take the necessary precautions even while you’re having fun outside & help keep #SGclean! – LHL  http://bit.ly/2ILCyn8  pic.twitter.com/N0F4JJC5d8,17,49,340,[]
1238085835527827459,leehsienloong,2020-03-12,20:54:00,"The @WHO has declared the COVID-19 outbreak a pandemic. The situation in Singapore remains under control but if a major outbreak happens, we will need more stringent social distancing measures. – LHL #SGUnited https://youtu.be/KaoVg6ejgRQ ",46,270,677,['who']
1238046683344146434,leehsienloong,2020-03-12,18:18:25,"[PMO Admin] PM Lee will be giving an update on the COVID-19 outbreak in Singapore at 8pm today. He will be speaking in English, Malay & Chinese. You can catch it here on Twitter, the PMO YouTube channel ( http://www.youtube.com/pmosingapore ) or PM’s Facebook Page ( http://www.facebook.com/leehsienloong ). pic.twitter.com/0YP9Mg1VyM",43,341,710,[]
1237343403655847938,leehsienloong,2020-03-10,19:43:50,The beautiful cherry & peach blossoms are back at @gardensbythebay. It’s a good time to visit — Singapore residents will enjoy 50% off admission tickets & free parking till 22 March 2020. Bring your cameras! 🌸🌸🌸 – LHL  http://bit.ly/2PZGsfR  pic.twitter.com/9wziLuV6Un,18,76,382,['gardensbythebay']
1236615894811336705,leehsienloong,2020-03-08,19:32:59,Met many Yio Chu Kang residents doing their Sunday morning shopping & having breakfast during my visit to Ang Mo Kio 628 Market and Food Centre this morning. Glad they are following official advisories & coping calmly with the COVID-19 situation. – LHL https://youtu.be/2HPAS_fxNHU ,9,31,238,[]
1236609916279779328,leehsienloong,2020-03-08,19:09:13,"Visited Yio Chu Kang this morning. Glad to see many out & about, going about their usual Sunday morning activities. Many thanks to Koh Poh Koon, grassroots leaders and volunteers for doing their best to help residents and giving me a warm welcome! – LHL  http://bit.ly/337GHes  pic.twitter.com/2dLLv0uu8u",6,25,229,[]
1236487041157705728,leehsienloong,2020-03-08,11:00:58,"Tdy is #InternationalWomensDay. Many women are on the frontlines safeguarding Singaporeans’ health, & taking care of COVID-19 patients. Do join me in showing your appreciation for the #SuperSHEroes in your life. Wishing all women a happy #IWD2020! – LHL  http://bit.ly/2TNQnWZ ",19,153,708,[]
1236271632177479680,leehsienloong,2020-03-07,20:45:00,"One of the COVID-19 cases announced this evening regularly took part in group activities at Teck Ghee RC Zone J. In response to the SAFRA Jurong cluster, additional precautions will be implemented to reduce risk of transmission. – LHL  http://bit.ly/38w0EfZ  #SGUnited",16,45,196,[]
1236184630144851969,leehsienloong,2020-03-07,14:59:17,"We have formed the Teck Ghee CARE Task Force to coordinate efforts to keep our residents safe from COVID-19. Let us continue to look out for one another, especially those who need some extra help. – LHL #SGUnited  http://bit.ly/2IoVh7G  pic.twitter.com/SuVZf7EeyY",12,40,237,[]
1235808518990524416,leehsienloong,2020-03-06,14:04:45,"With COVID-19, hygiene & cleanliness has never been more impt. To tackle this, we have formed the SG Clean taskforce, which will focus on improving public cleanliness, personal hygiene, & social norms. Let’s make cleanliness our way of life. – LHL https://www.channelnewsasia.com/news/singapore/coronavirus-covid-19-clean-taskforce-12507868 …",22,77,297,[]
1235512099930927104,leehsienloong,2020-03-05,18:26:53,"All HDB towns will have cycling paths by 2023, double the existing network. By 2030, the network will be tripled to 1,320km, connecting all the HDB towns in a comprehensive cycling path network. 🚴‍♂️🚴‍♀️ – LHL https://www.channelnewsasia.com/news/singapore/cycling-path-network-sped-up-hdb-12504224 …",23,91,424,[]
1235242162427588613,leehsienloong,2020-03-05,00:34:15,"A Singaporean has been nominated to lead a UN Agency for the 1st time. Mr Daren Tang, the CE of IPOS, has been nominated to be the next DG of the UN’s @WIPO. Look forward to WIPO’s General Assembly approving his appointment in May 2020. – LHL  http://bit.ly/2PPrg5c  pic.twitter.com/BiZ9Xo1fdx",16,68,363,['wipo']
1234661308533882881,leehsienloong,2020-03-03,10:06:09,"This video looks behind the scenes at what contact tracers do at SGH, once a COVID-19 case is confirmed. It is a vital but laborious & time-consuming work. – LHL  https://www.facebook.com/MothershipSG/videos/2133516220127037/ … https://bit.ly/38f6N00 ",20,108,313,[]
1234424673707819008,leehsienloong,2020-03-02,18:25:51,Did a #jalanjalan at Jurong Bird Park a few weekends back. They were in the news recently: @tweetWRS is ramping up training initiatives even when visitor numbers are down due to COVID-19:  https://str.sg/JNx5  – LHL  http://bit.ly/2VATgNB  pic.twitter.com/PGsXLuOOCP,6,35,184,['tweetwrs']
1234024891864633344,leehsienloong,2020-03-01,15:57:15,"Spoke to Tan Sri @MuhyiddinYassin to congratulate him on being sworn in as the 8th PM of Malaysia. I am confident Singapore's long-standing & multi-faceted relationship with Malaysia will grow under his leadership, and benefit both our peoples. – LHL https://www.channelnewsasia.com/news/asia/malaysia-muhyiddin-yassin-swearing-in-prime-minister-12485960 …",31,130,491,['muhyiddinyassin']
1233742573442715648,leehsienloong,2020-02-29,21:15:25,"Had fun at the interactive exhibition at Singapore Chinese Cultural Centre tdy. The permanent exhibition showcased how the distinct Singapore Chinese identity evolved over time, enriched by Singapore’s multiculturalism & multilingualism. – LHL  https://bit.ly/2PwtDcQ  pic.twitter.com/yQbWk25RZO",7,40,177,[]
1233331954776326144,leehsienloong,2020-02-28,18:03:46,"The govt will give a special bonus of up to 1 month to healthcare officers & some in frontline agencies. To show solidarity, political office holders will take a 1 month pay cut, while MPs take a 1 month cut in their allowance. – LHL #SGUnited #SGTogether http://youtu.be/W35gpFHJAvA ",61,278,960,[]
1232969039032418305,leehsienloong,2020-02-27,18:01:41,"An interesting read on the history of Solari boards, which features the iconic departure board at @changiairport T2. Airport fans would be familiar with its whirs & flips, but sadly it had to come down as part of renovations. – LHL https://www.bbc.co.uk/news/world-asia-51470599 …",14,65,286,['changiairport']
1232664445660192768,leehsienloong,2020-02-26,21:51:20,"Helping our workers, PMEs & businesses pull through the COVID-19 outbreak was top of our agenda in the Budget debate tdy. The new Job Security Council, announced by NTUC Sec Gen Ng Chee Meng, is one such way. – LHL https://www.channelnewsasia.com/news/parliament/videos/february/budget-2020-debate-ng-chee-meng-on-how-ntuc-is-helping-workers-12471982 …",9,32,137,[]
1232286823071666176,leehsienloong,2020-02-25,20:50:48,"Close cooperation among @sporeMOH, @SingaporePolice & @dukenus helped us discover an important link between 2 existing COVID-19 clusters. My thanks to all of you for a job well done! – LHL #SGUnited https://www.channelnewsasia.com/news/singapore/covid19-coronavirus-missing-link-found-church-clusters-12469236 …",19,69,308,"['sporemoh', 'singaporepolice', 'dukenus']"
1232139157293522944,leehsienloong,2020-02-25,11:04:01,"In fighting COVID-19, a good healthcare system is only half the battle. Cleanliness & hygiene are just as important. A big thank you to Mdm Jun Tay & fellow cleaners, who are on the front lines, working diligently to give Singaporeans peace of mind. – LHL http://www.straitstimes.com/singapore/its-a-dirty-job-but-if-we-dont-do-it-who-will …",18,100,452,[]
1231025759440928768,leehsienloong,2020-02-22,09:19:47,A rousing tribute to healthcare & frontline workers by the Singapore Chinese Orchestra. Glad the arts community is coming together to rally Singaporeans during the COVID-19 outbreak. – LHL #SGUnited #SingaporeTogether http://bit.ly/2PcHQeI ,14,44,247,[]
1230795847895375877,leehsienloong,2020-02-21,18:06:11,"Congratulations to everyone who received your ‘A’ Level results today! The way forward may seem daunting, but I hope that whichever path you choose, you keep up the momentum. All the best! :) – LHL  http://bit.ly/2Tg1Hez  pic.twitter.com/YFKLv0GJir",6,42,238,[]
1230321728846323712,leehsienloong,2020-02-20,10:42:13,Getting my temperature taken when I arrived at Parliament House on Tuesday for #SGBudget2020. We should take our own temperatures twice daily. We must be responsible & seek treatment if we show symptoms. – LHL  https://bit.ly/38L85AP  pic.twitter.com/zjn45Ile51,30,114,648,[]
1230085090996146176,leehsienloong,2020-02-19,19:01:54,"A timely tribute to the many, many unsung heroes working quietly behind the scenes during this COVID-19 outbreak, to keep everyone safe & healthy, & keep Singapore going. – LHL #SGUnited
#SingaporeTogether https://www.youtube.com/watch?v=zMbYnwk_vOw …",17,108,480,[]
1229964970558816257,leehsienloong,2020-02-19,11:04:35,"TY to all Singaporeans answered the appeal from @SGRedCross to donate blood, even during this COVID-19 outbreak. The blood bank is still in need of A- and AB- blood types, so do continue to donate if you can. – LHL  https://www.8world.com/news/singapore/article/long-queue-at-bloodbank-while-supply-remains-critical-1048291 …  https://bit.ly/2wlLfBp ",7,76,251,['sgredcross']
1229704114210140161,leehsienloong,2020-02-18,17:48:02,#SGBudget2020 has extra significance as it provides critical support for Singaporeans & our economy as we deal with COVID-19. Let us continue to look out for one another & keep building Singapore together. – LHL  http://bit.ly/2SX9UUH  pic.twitter.com/IMOHEY4mCw,26,58,254,[]
